latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
1.34209143,103.69179647,2072.3437,0.8622,"POLYGON((103.692116527207 1.34217945024382, 103.691944466393 1.34240001461325, 103.6915344241 1.34207599745245, 103.691564993759 1.34203681028062, 103.691583413705 1.3420513658011, 103.691608751502 1.34201888533856, 103.691540114007 1.34196464769668, 103.691620102634 1.34186211044716, 103.691482097904 1.34175305852573, 103.691518262587 1.34170669908919, 103.692116527207 1.34217945024382))",6PH58MRR+RPMM
1.34748125,103.69461096,109.3588,0.8062,"POLYGON((103.694676997658 1.34749119831717, 103.69461233369 1.34754844147852, 103.694544919992 1.34747130183157, 103.694609583958 1.34741405866978, 103.694676997658 1.34749119831717))",6PH58MWV+XRX8
1.35290108,103.68285905,33.497,0.6996,"POLYGON((103.682901356875 1.35288508589538, 103.682901339597 1.3529171200832, 103.682816745077 1.35291707386162, 103.682816762356 1.3528850396762, 103.682901356875 1.35288508589538))",6PH59M3M+5493
1.35256592,103.68700452,115.3542,0.7895,"POLYGON((103.687071826454 1.35253572989914, 103.686995078754 1.35263948097605, 103.68693720795 1.35259611778584, 103.687013955649 1.35249236671213, 103.687071826454 1.35253572989914))",6PH59M3P+2RCJ
1.34465446,103.69076122,583.6637,0.8666,"POLYGON((103.69093100876 1.34454367459404, 103.690710480224 1.34482983794451, 103.690576912559 1.3447255716398, 103.690622929403 1.34466585904223, 103.690661524117 1.34469598705271, 103.690836035796 1.34446953631435, 103.69093100876 1.34454367459404))",6PH58MVR+V863
1.34263831,103.69794185,42.5494,0.7641,"POLYGON((103.697985212239 1.34264404360579, 103.697956194433 1.34267989435494, 103.69789847974 1.34263257429863, 103.697927497545 1.34259672355066, 103.697985212239 1.34264404360579))",6PH58MVX+354C
1.34413457,103.68199752,13.7179,0.7199,"POLYGON((103.682015699444 1.34411961604458, 103.682012043748 1.3441531403282, 103.68197933415 1.34414952724618, 103.681982989847 1.3441160029635, 103.682015699444 1.34411961604458))",6PH58MVJ+MQ59
1.34411528,103.67866755,391.4364,0.8952,"POLYGON((103.678677180083 1.34425890669437, 103.67856396611 1.34421454545742, 103.678657923371 1.34397165034554, 103.678771137343 1.34401601156792, 103.678677180083 1.34425890669437))",6PH58MVH+JFVM
1.34650665,103.67890158,35.9093,0.7108,"POLYGON((103.678928879271 1.34648005142472, 103.678928198053 1.34653391629996, 103.678874274417 1.34653322550058, 103.678874955636 1.34647936062815, 103.678928879271 1.34648005142472))",6PH58MWH+JH29
1.34289659,103.69565831,1000.2484,0.9259,"POLYGON((103.695519 1.3431837, 103.6954168 1.343104, 103.6957975 1.3426095, 103.6958409 1.3426434, 103.6958998 1.3426893, 103.695519 1.3431837))",6PH58MVW+573R
1.34981911,103.68892795,23.2889,0.7895,"POLYGON((103.688960675249 1.34982786012005, 103.688901994804 1.34984096236407, 103.688895249499 1.34981036110793, 103.688953929943 1.34979725886349, 103.688960675249 1.34982786012005))",6PH58MXQ+WHFP
1.34405661,103.69673545,69.0553,0.833,"POLYGON((103.696806205865 1.34406918209072, 103.696669074494 1.34408428420414, 103.696664697782 1.34404402740456, 103.696801829149 1.3440289252899, 103.696806205865 1.34406918209072))",6PH58MVW+JMH8
1.34222687,103.67545793,203.9642,0.839,"POLYGON((103.675361338286 1.3420905204255, 103.675590293321 1.34232832959445, 103.675554507589 1.34236322949151, 103.675325552557 1.34212542032259, 103.675361338286 1.3420905204255))",6PH58MRG+V5W4
1.34019729,103.69154165,14.5856,0.7314,"POLYGON((103.691546534431 1.34017333804313, 103.691564740682 1.34020487724569, 103.691536769453 1.34022123315747, 103.691518563202 1.34018969395487, 103.691546534431 1.34017333804313))",6PH58MRR+3JFV
1.35419704,103.68783832,119.3596,0.6859,"POLYGON((103.687869098299 1.35410370091611, 103.687858296084 1.35429331067774, 103.687807536136 1.35429038139037, 103.687818338354 1.35410077163295, 103.687869098299 1.35410370091611))",6PH59M3Q+M4GX
1.3515957,103.6956349,212.4944,0.7794,"POLYGON((103.695697726125 1.35150968173547, 103.695607475351 1.35157608491404, 103.695729526908 1.35174411795837, 103.695698478982 1.35176696186868, 103.695540580212 1.35154957658525, 103.695661878903 1.35146032949865, 103.695697726125 1.35150968173547))",6PH59M2W+J7JV
1.3446177,103.6930626,30.5677,0.7962,"POLYGON((103.693085720201 1.3445911675811, 103.693090092581 1.34463961737285, 103.693039469246 1.34464424510803, 103.693035096867 1.34459579531712, 103.693085720201 1.3445911675811))",6PH58MVV+R6WJ
1.35199563,103.69824688,39.3183,0.8253,"POLYGON((103.698273250131 1.35196550064604, 103.698272600346 1.35202642729418, 103.698220345468 1.35202586277413, 103.698221398289 1.35196459804321, 103.698273250131 1.35196550064604))",6PH59M2X+Q7XX
1.34463568,103.68341221,144.615,0.7917,"POLYGON((103.683430737442 1.34445870599468, 103.683426696628 1.34481302924915, 103.68339368211 1.34481264785951, 103.68339772293 1.34445832460985, 103.683430737442 1.34445870599468))",6PH58MVM+V93C
1.34766357,103.69839078,12.0986,0.679,"POLYGON((103.698406893519 1.34764840107898, 103.698406171523 1.34767946758931, 103.698374682918 1.34767872630131, 103.698375404915 1.34764765979141, 103.698406893519 1.34764840107898))",6PH58MXX+396G
1.3520746,103.69450855,9.0335,0.6759,"POLYGON((103.694528993811 1.35207669058063, 103.694496346566 1.35209123862678, 103.69448811305 1.35207252248822, 103.694520760296 1.35205797444178, 103.694528993811 1.35207669058063))",6PH59M2V+RRCV
1.33910548,103.68747495,44.9893,0.6787,"POLYGON((103.687516790903 1.33909470630557, 103.687475004671 1.33914894622344, 103.687433097239 1.33911624236185, 103.68747488347 1.33906200244489, 103.687516790903 1.33909470630557))",6PH58MQP+JXX6
1.35553246,103.69222012,230.2034,0.6932,"POLYGON((103.692294592131 1.35547118309121, 103.692282143784 1.35560646455826, 103.692145649446 1.35559374195124, 103.692158097802 1.35545846049253, 103.692294592131 1.35547118309121))",6PH59M4R+6V96
1.34980162,103.69674718,38.3195,0.7524,"POLYGON((103.696763233551 1.3497611819803, 103.696771102342 1.34983790327379, 103.696731121711 1.34984205693953, 103.696723252922 1.34976533564718, 103.696763233551 1.3497611819803))",6PH58MXW+WMH5
1.34832683,103.68251932,163.8557,0.8105,"POLYGON((103.682593102141 1.34828252497416, 103.682591912829 1.34837306873248, 103.682445534711 1.34837112110684, 103.682446724028 1.3482805773541, 103.682593102141 1.34828252497416))",6PH58MXM+82J4
1.34138286,103.69200786,271.8984,0.9227,"POLYGON((103.692112828146 1.34133608453832, 103.691987732592 1.34149660447692, 103.691902893068 1.34142963080392, 103.692027988616 1.34126911087158, 103.692112828146 1.34133608453832))",6PH58MRR+HR27
1.34188929,103.69854908,115.7894,0.8075,"POLYGON((103.6986142 1.3418502, 103.6985423 1.3419653, 103.698484 1.3419284, 103.6985558 1.3418133, 103.6986142 1.3418502))",6PH58MRX+QC3G
1.35381055,103.69742746,143.4321,0.8178,"POLYGON((103.697503390467 1.35381032238289, 103.697425869364 1.35388696132127, 103.697351519044 1.35381078117642, 103.697429040142 1.3537341422408, 103.697503390467 1.35381032238289))",6PH59M3W+GXFG
1.34019818,103.68397675,93.7888,0.7707,"POLYGON((103.68403048514 1.34023023985327, 103.683959845863 1.34025870224172, 103.683923022426 1.34016612747501, 103.683993661699 1.34013766508539, 103.68403048514 1.34023023985327))",6PH58MRM+3HHV
1.35142085,103.69876189,232.7684,0.8558,"POLYGON((103.6988196 1.3515028, 103.6987077 1.3515089, 103.6987007 1.3513773, 103.698721 1.3513762, 103.698719 1.3513402, 103.6987478 1.3513386, 103.6987472 1.3513266, 103.69881 1.3513232, 103.6988196 1.3515028))",6PH59M2X+HG6V
1.35240045,103.69876045,21.2472,0.7144,"POLYGON((103.698790849414 1.35240615519038, 103.698741695343 1.35242518940486, 103.698730050796 1.3523947289666, 103.698779204866 1.35237569475196, 103.698790849414 1.35240615519038))",6PH59M2X+XG63
1.35229086,103.68799146,294.1044,0.8771,"POLYGON((103.688103095951 1.35228828860029, 103.687998769535 1.35239173494076, 103.687947967443 1.35234055070317, 103.687927649403 1.35236069734255, 103.687875273123 1.35230719129531, 103.688000272071 1.35218324680585, 103.688103095951 1.35228828860029))",6PH59M2Q+W59P
1.35238398,103.69640321,1014.5668,0.8439,"POLYGON((103.696287550956 1.35217004435254, 103.696324931852 1.35214140341994, 103.696600938026 1.35250630050071, 103.696582081985 1.35252074783984, 103.696603037653 1.35254845251749, 103.69649013075 1.35263496082159, 103.696193168951 1.35224235905341, 103.696208955764 1.3522302633305, 103.696201683946 1.35222064953923, 103.696280279137 1.35216043056127, 103.696287550956 1.35217004435254))",6PH59M2W+XH29
1.34168169,103.69241801,10.6202,0.7552,"POLYGON((103.692434263706 1.34166885224593, 103.692429934228 1.34169870027273, 103.69240175 1.34169455914164, 103.692406079478 1.34166471111521, 103.692434263706 1.34166885224593))",6PH58MRR+MXF7
1.34255715,103.69466463,102.2259,0.7966,"POLYGON((103.694701635996 1.34263558093391, 103.694654072096 1.34264114563562, 103.694642511977 1.34254105570926, 103.694624291746 1.34254318737142, 103.694618323872 1.34249151628175, 103.694684107999 1.34248381991495, 103.694701635996 1.34263558093391))",6PH58MVV+2VF7
1.35142239,103.69866288,211.0705,0.8397,"POLYGON((103.6987477 1.351336, 103.6987189 1.3513376, 103.6987215 1.3513854, 103.6987012 1.3513865, 103.6987077 1.3515089, 103.6986121 1.3515141, 103.6986044 1.3513712, 103.6986477 1.3513689, 103.6986457 1.3513321, 103.6987472 1.3513266, 103.6987477 1.351336))",6PH59M2X+HF7R
1.34333771,103.68180132,307.0044,0.7279,"POLYGON((103.681898110957 1.34330075449592, 103.681885204263 1.34331383650267, 103.681907137766 1.3433357565213, 103.681795608281 1.34344880090771, 103.681670504563 1.34332377408314, 103.681694926429 1.34329902049607, 103.681724382514 1.34332845847592, 103.681824396817 1.34322708567472, 103.681898110957 1.34330075449592))",6PH58MVJ+8PMG
1.34567358,103.68580149,132.2101,0.8276,"POLYGON((103.685887575627 1.34571966319901, 103.685847280022 1.34576021578659, 103.685715414994 1.34562748851543, 103.685755710596 1.34558693592991, 103.685887575627 1.34571966319901))",6PH58MWP+787W
1.33868021,103.68731853,2657.5259,0.9513,"POLYGON((103.687326374642 1.33897856602514, 103.687196492909 1.33887509516876, 103.687132469464 1.33895650238268, 103.687080665953 1.33891523288223, 103.687064394548 1.33893592232898, 103.686963051293 1.33885518676278, 103.687370164864 1.33833753272634, 103.687653193425 1.33856300858955, 103.687326374642 1.33897856602514))",6PH58MQP+FWG6
1.3503595,103.6948469,463.0498,0.9082,"POLYGON((103.69498121317 1.35042441465659, 103.69486605204 1.35050820908544, 103.694712595832 1.35029457774541, 103.694827756944 1.35021078331899, 103.69498121317 1.35042441465659))",6PH59M2V+4WX6
1.342204,103.6946354,12.8489,0.7326,"POLYGON((103.694656251945 1.34219487261993, 103.694645581742 1.34222446980001, 103.694614546997 1.34221313632169, 103.694625217201 1.34218353914192, 103.694656251945 1.34219487261993))",6PH58MRV+VVJ3
1.34243115,103.69508684,184.0847,0.8362,"POLYGON((103.695149486482 1.34249153515674, 103.695039274178 1.34250416739107, 103.695024180437 1.34237077244456, 103.695134392734 1.34235814020481, 103.695149486482 1.34249153515674))",6PH58MRW+X2G9
1.3513104,103.69368801,40.0903,0.7456,"POLYGON((103.693649959146 1.35135219728877, 103.693634143062 1.35132695482833, 103.693726071905 1.35126860918166, 103.693741887991 1.35129385164205, 103.693649959146 1.35135219728877))",6PH59M2V+GFGC
1.35056726,103.68820456,763.6491,0.8907,"POLYGON((103.68839868047 1.35060579684938, 103.688066061028 1.35069955988266, 103.688010536343 1.35050003740936, 103.688057859601 1.35048669732234, 103.688066716179 1.35051852255557, 103.688352012328 1.35043809959468, 103.68839868047 1.35060579684938))",6PH59M2Q+67GP
1.34213057,103.68779696,108.0093,0.6648,"POLYGON((103.68788562543 1.34214572505664, 103.687714062559 1.34216567282977, 103.687708293481 1.34211541218318, 103.687879856348 1.34209546440583, 103.68788562543 1.34214572505664))",6PH58MRQ+V438
1.35240397,103.68136576,102.2715,0.8233,"POLYGON((103.681431258838 1.35239473025537, 103.681351971387 1.3524690782866, 103.681300259667 1.35241321673834, 103.681379547115 1.35233886870873, 103.681431258838 1.35239473025537))",6PH59M2J+XG94
1.34201526,103.69154073,28.6929,0.7104,"POLYGON((103.691578733122 1.34198654652584, 103.691522641744 1.3420594986131, 103.691502740504 1.34204399862808, 103.691558831881 1.34197104654149, 103.691578733122 1.34198654652584))",6PH58MRR+RJ3M
1.34521756,103.6923365,635.1953,0.9069,"POLYGON((103.692429198985 1.34516333042888, 103.692431687752 1.34518719956929, 103.692463549073 1.34518383443221, 103.692475667925 1.34530006333145, 103.692158911252 1.34533351858447, 103.692146792418 1.34521728969599, 103.692366205665 1.34519411567145, 103.692349526972 1.34503415447337, 103.692415009053 1.34502723836671, 103.69241762509 1.34505232811526, 103.69244948641 1.34504896297628, 103.692461060306 1.3451599652913, 103.692429198985 1.34516333042888))",6PH58MWR+3WPQ
1.33852713,103.6914005,152.6599,0.8316,"POLYGON((103.691487689707 1.33848561667051, 103.691362158173 1.33861621312723, 103.691313309342 1.33856865008237, 103.691438840872 1.33843805362942, 103.691487689707 1.33848561667051))",6PH58MQR+CH65
1.34207303,103.69405049,196.0994,0.8764,"POLYGON((103.694138 1.3421109, 103.6939745 1.3421308, 103.693963 1.3420352, 103.6941264 1.3420152, 103.694138 1.3421109))",6PH58MRV+RJFW
1.34454139,103.69028379,32.5241,0.8141,"POLYGON((103.690327631701 1.34455308334663, 103.690242742171 1.34456041913913, 103.690240000746 1.34452948917072, 103.690325182229 1.34452256395133, 103.690327631701 1.34455308334663))",6PH58MVR+R47J
1.34359858,103.68154051,801.1665,0.7584,"POLYGON((103.681698923272 1.34338415632814, 103.681619188753 1.34346510255833, 103.681707840312 1.3435535587801, 103.681444337639 1.34382106575123, 103.681355686097 1.3437326095203, 103.681456384941 1.34363038042798, 103.681416299893 1.34358999376954, 103.681468002246 1.343537505726, 103.681508280999 1.34357769573415, 103.68153130015 1.34355432677275, 103.681491021396 1.34351413676598, 103.681658644519 1.34334396632926, 103.681698923272 1.34338415632814))",6PH58MVJ+CJMV
1.35425594,103.68649923,47.9561,0.7265,"POLYGON((103.686528522593 1.35422297472965, 103.686533755339 1.35428331175761, 103.68646994168 1.35428891768582, 103.686464708937 1.35422858065924, 103.686528522593 1.35422297472965))",6PH59M3P+PH59
1.34889954,103.68335415,35.6592,0.8364,"POLYGON((103.68338226366 1.3488731614955, 103.683386392676 1.34892060420966, 103.683326048965 1.34892592405821, 103.68332191995 1.34887848134505, 103.68338226366 1.3488731614955))",6PH58MXM+H85V
1.34754916,103.69657101,54.2398,0.7042,"POLYGON((103.696620263711 1.34756695560225, 103.696527102905 1.34757782972797, 103.696521747387 1.3475313534626, 103.69661490819 1.34752047933539, 103.696620263711 1.34756695560225))",6PH58MXW+2J8V
1.35163708,103.68080345,141.4266,0.7845,"POLYGON((103.680879321661 1.35165726685924, 103.680814128095 1.35171532374179, 103.680727589924 1.35161688908828, 103.680792783484 1.35155883220747, 103.680879321661 1.35165726685924))",6PH59M2J+M83G
1.34246162,103.6877609,94.3087,0.8369,"POLYGON((103.687824762759 1.34248586136178, 103.687704175043 1.34249981630862, 103.687697041179 1.34243737207419, 103.687817628892 1.3424234171253, 103.687824762759 1.34248586136178))",6PH58MRQ+X4JF
1.35219963,103.69807144,153.7652,0.7407,"POLYGON((103.6981235 1.3521403, 103.6981274 1.3522553, 103.6980194 1.352259, 103.6980155 1.3521439, 103.6981235 1.3521403))",6PH59M2X+V6GV
1.34478977,103.69686265,152.1582,0.8401,"POLYGON((103.696934693532 1.34486157212627, 103.696878120861 1.34489062178794, 103.696790601316 1.34471797345345, 103.696847173981 1.34468892379194, 103.696934693532 1.34486157212627))",6PH58MVW+WP9G
1.35553253,103.68540776,662.2659,0.8616,"POLYGON((103.6851791 1.3555351, 103.6851796 1.3554563, 103.6852896 1.355457, 103.6852895 1.3554773, 103.6856341 1.3554796, 103.6856336 1.355564, 103.6856194 1.3555639, 103.6856191 1.3556014, 103.6852887 1.3555992, 103.6852889 1.3555617, 103.6851565 1.3555608, 103.6851566 1.3555349, 103.6851791 1.3555351))",6PH59M4P+6576
1.35057897,103.68462429,45.1569,0.7279,"POLYGON((103.6846678359 1.35057289014231, 103.684624434533 1.35059328446211, 103.684632694296 1.35061108985075, 103.684600076919 1.35062641676832, 103.684583041381 1.35058969363625, 103.684647093213 1.35052817559528, 103.6846678359 1.35057289014231))",6PH59M2M+6RQ5
1.35324868,103.68228874,1162.4028,0.7939,"POLYGON((103.6821695 1.3530881, 103.6822198 1.3530225, 103.6824028 1.3531647, 103.682388 1.353184, 103.6824568 1.3532374, 103.6823792 1.3533388, 103.6825124 1.3534423, 103.6824544 1.3535179, 103.6821991 1.3533196, 103.6822128 1.3533017, 103.6820557 1.3531797, 103.6821422 1.3530669, 103.6821695 1.3530881))",6PH59M3J+7WVR
1.3440585,103.69208415,899.7773,0.9191,"POLYGON((103.6923288 1.3438333, 103.6919267 1.3443522, 103.6918395 1.3442837, 103.6922416 1.3437648, 103.6923288 1.3438333))",6PH58MVR+JRG8
1.34051335,103.69354075,307.3941,0.7631,"POLYGON((103.693649216288 1.34048268910866, 103.693545506679 1.3406266460769, 103.693432284454 1.34054402110965, 103.693535994056 1.34040006414911, 103.693649216288 1.34048268910866))",6PH58MRV+6C3F
1.34451753,103.68104569,903.6847,0.9053,"POLYGON((103.680788490017 1.3443005020354, 103.680847364342 1.34435993555287, 103.680869652223 1.34433757125814, 103.680887166056 1.34435525143793, 103.680935198348 1.3443070544648, 103.681326678629 1.34470225297339, 103.681297291317 1.34473174103605, 103.68123975589 1.3446736591462, 103.681221110896 1.34469236806284, 103.681209257682 1.34468040226841, 103.681159316559 1.3447305146041, 103.680760836797 1.34432825006242, 103.680788490017 1.3443005020354))",6PH58MVJ+RC3M
